Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,Haram,October,Maintenance,2024-02-15,21715703,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21652172,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21604415,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21245169,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21142156,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21546770,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21588661,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21186240,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21731855,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21426935,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21427332,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21423992,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21446401,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21246295,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21195022,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21451273,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21467622,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21576235,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21133715,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21769866,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21127713,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21601102,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21666934,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21135566,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21575921,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21609613,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21428495,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21539977,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21432928,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21249804,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21446721,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21211367,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21665343,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21604307,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21526276,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21236552,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21467649,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21132886,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21426596,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21460505,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21526833,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21668013,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,October,Maintenance,2024-02-15,21650023,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21344190,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21605396,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21202335,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21686378,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21745984,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21606353,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21687627,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21605813,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21330518,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21718981,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21688506,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21036517,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21745825,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21605138,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21687705,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21588002,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21291218,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21722871,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21589314,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20315487,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20307199,ME514-V4,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20277251,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20386167,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20305613,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20083313,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20089284,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20101556,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20092935,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20123678,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20283649,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20318768,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20166929,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,20112703,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Middle,Mokkattam,Maintenance,2024-02-15,21687026,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Haram,Haram,Maintenance,2024-02-15,21211722,ME514-V5,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-18,20414420,ME514-V4,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-18,20321416,ME514-V4,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-18,20104077,ME514-V4,Cyshield claimed that there are illogical data from the meter,case was investigated and the meter working fine,Migration issues,Migration Issues,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20102734,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20103213,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20393388,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20305316,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20081161,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20135478,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20313998,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20399462,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20313524,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20393555,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20106543,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20308705,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20086955,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,20400587,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21736835,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21207207,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21738255,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21575159,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21053771,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21319570,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21778972,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21702007,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21156561,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21151977,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21774292,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21219499,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21340967,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21737455,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21774049,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21055654,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21062811,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Card inlet house,Hardware,Major,Done,Factory,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21565026,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21423408,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,South,Maadi,Maintenance,2024-02-19,21049559,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,20288202,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21101420,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21361861,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21368642,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21127807,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21253634,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21743824,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21596265,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21321292,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21356582,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21514872,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21379898,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21033942,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21356297,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21065423,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21254507,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21315747,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21397322,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,22048786,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21286988,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21384709,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21319312,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21362461,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,22039217,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,-,2024,,Tarek
SCDC,Dokki,Faisal,Maintenance,2024-02-19,21666775,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2024,,Tarek
